fps_original_index,fps_selection_order,video_id,start_time,end_time,video_link,caption,general_nsi,music_nsi,environmental_nsi,extraspeech_nsi,additionalnarrative_nsi,quotedspeech_nsi,misc_nsi,nonenglish_captions,nsi_text,coarse_template,fine_template,caption_id,word_count,char_count,avg_word_length,pos_sequence,mean_lexical_frequency
6473,133,Oie4gg-oQ6g,323.007,324.535,https://www.youtube.com/watch?v=Oie4gg-oQ6g&t=323,(Andrew blows short raspberry).,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Andrew blows short raspberry,PROPN + VERB + ADJ + NOUN,NNP + VBZ + JJ + NN,6473,4,31,7.0,PROPN VERB ADJ NOUN,4.359999999999999
3764,134,hMOCumxpdvU,846.843,850.926,https://www.youtube.com/watch?v=hMOCumxpdvU&t=846,"(cross-talking, general chatter)",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"cross-talking, general chatter",ADJ + ADJ + ADJ + NOUN,JJ + JJ + JJ + NN,3764,3,32,10.0,ADJ ADJ ADJ NOUN,4.556666666666666
6299,135,O0SOK-_5owA,3694.466,3698.5,https://www.youtube.com/watch?v=O0SOK-_5owA&t=3694,[K received 9 &amp;BALLs],1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,K received 9 &amp;BALLs,PROPN + VERB + NUM + NOUN,NNP + VBD + CD + NNS,6299,4,25,5.5,PROPN VERB NUM NOUN,4.8
6264,136,O0SOK-_5owA,2741.066,2743.033,https://www.youtube.com/watch?v=O0SOK-_5owA&t=2741,[Our debut will be canceled?],1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Our debut will be canceled?,PRON + NOUN + AUX + AUX + VERB,PRP$ + NN + MD + VB + VBN,6264,5,29,5.0,PRON NOUN AUX AUX VERB,5.56
2533,137,CMc8l4aTZRQ,419.066,421.2,https://www.youtube.com/watch?v=CMc8l4aTZRQ&t=419,(Byeon Jong-mo / Travel Writer),1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Byeon Jong-mo / Travel Writer,PROPN + PROPN + PROPN + NOUN + NOUN,NNP + NNP + NNP + NN + NN,2533,5,31,5.4,PROPN PROPN PROPN NOUN NOUN,2.8800000000000003
3579,138,gpIRIOCPtKE,15.646,25.311,https://www.youtube.com/watch?v=gpIRIOCPtKE&t=15,"1/4kg sugar, 1/4kg rava (semolina), 1/2 ltr milk, 1/4kg ghee (clarified butter), 1 elaichi banana sliced, raisins as required.",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,semolina clarified butter,NOUN + VERB + NOUN,NN + VBN + NN,3579,19,126,5.684210526315789,NOUN VERB NOUN,3.477894736842105
4730,139,KqOExCbk0l4,225.642,227.018,https://www.youtube.com/watch?v=KqOExCbk0l4&t=225,(rap music playing faintly),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,rap music playing faintly,NOUN + NOUN + VERB + ADV,NN + NN + VBG + RB,4730,4,27,6.0,NOUN NOUN VERB ADV,4.510000000000001
6064,140,NUAvdYNGTQU,1170.68,1173.88,https://www.youtube.com/watch?v=NUAvdYNGTQU&t=1170,The appam I had in Mumbai was like this shape (makes bowl shape with hands).,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,makes bowl shape with hands,VERB + NOUN + NOUN + ADP + NOUN,VBZ + NN + NN + IN + NNS,6064,15,76,4.133333333333334,VERB NOUN NOUN ADP NOUN,5.683333333333333
4483,141,jDpVg-UEGCI,11.944,15.114,https://www.youtube.com/watch?v=jDpVg-UEGCI&t=11,[jazz music starts playing],1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,jazz music starts playing,NOUN + NOUN + VERB + VERB,NN + NN + VBZ + VBG,4483,4,27,6.0,NOUN NOUN VERB VERB,5.007499999999999
1668,142,8934qhVjaoA,1645.233,1649.566,https://www.youtube.com/watch?v=8934qhVjaoA&t=1645,[#Mouth full of pizza],1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,#Mouth full of pizza,NOUN + ADJ + ADP + NOUN,NN + JJ + IN + NN,1668,4,22,4.75,NOUN ADJ ADP NOUN,5.550000000000001
6149,143,O0SOK-_5owA,886.566,887.5,https://www.youtube.com/watch?v=O0SOK-_5owA&t=886,[This doesn't work...],1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,This doesn't work...,PRON + AUX + PART + VERB,DT + VBZ + RB + VB,6149,3,22,6.666666666666667,PRON AUX PART VERB,6.103333333333334
7017,144,pvps2jYFFE8,742.033,744.033,https://www.youtube.com/watch?v=pvps2jYFFE8&t=742,"[ Audience shouting ""False!"" ]",1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,"Audience shouting ""False!""",NOUN + VERB + ADJ,NN + VBG + JJ,7017,5,30,5.2,NOUN VERB ADJ,2.6660000000000004
6207,145,O0SOK-_5owA,1597.247,1600.066,https://www.youtube.com/watch?v=O0SOK-_5owA&t=1597,[BIGHIT MUSIC producer Pdogg],1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,BIGHIT MUSIC producer Pdogg,ADJ + NOUN + NOUN + NOUN,JJ + NN + NN + NN,6207,4,29,6.5,ADJ NOUN NOUN NOUN,3.24
3893,146,IAo71mL8-60,188.787,190.756,https://www.youtube.com/watch?v=IAo71mL8-60&t=188,(clearing throat and coughing),1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,clearing throat and coughing,VERB + NOUN + CCONJ + VERB,VBG + NN + CC + VBG,3893,4,30,6.75,VERB NOUN CCONJ VERB,4.8025
4752,147,KRUk4aR3MEU,0.7,3.303,https://www.youtube.com/watch?v=KRUk4aR3MEU&t=0,[ Up-tempo music plays ],1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Up-tempo music plays,ADP + NOUN + NOUN + VERB,IN + NN + NN + VBZ,4752,5,24,4.0,ADP NOUN NOUN VERB,2.82
6218,148,O0SOK-_5owA,1878.733,1883.433,https://www.youtube.com/watch?v=O0SOK-_5owA&t=1878,[Unsure what to do],1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Unsure what to do,VERB + PRON + PART + VERB,VB + WP + TO + VB,6218,4,19,4.0,VERB PRON PART VERB,5.977499999999999
6217,149,O0SOK-_5owA,1832.966,1833.8,https://www.youtube.com/watch?v=O0SOK-_5owA&t=1832,[What do we do now?],1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,What do we do now?,PRON + AUX + PRON + VERB + ADV,WP + VBP + PRP + VB + RB,6217,5,20,3.2,PRON AUX PRON VERB ADV,6.359999999999999
5503,150,N1j1evf4I3U,2193.658,2197.01,https://www.youtube.com/watch?v=N1j1evf4I3U&t=2193,"(""X-Men"" theme plays)",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"""X-Men"" theme plays",NOUN + ADJ + NOUN + NOUN,NNS + JJ + NN + NNS,5503,3,21,6.333333333333333,NOUN ADJ NOUN NOUN,4.83
8222,151,UgtaUnYLrZ0,418.36,422.0,https://www.youtube.com/watch?v=UgtaUnYLrZ0&t=418,I will now perform rap shit towards some of your names on Patreon. (dog help us all),1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,dog help us all,NOUN + VERB + PRON + PRON,NN + VBP + PRP + DT,8222,17,84,4.0,NOUN VERB PRON PRON,5.730588235294117
810,152,3XkjoLgZr60,42.705,44.602,https://www.youtube.com/watch?v=3XkjoLgZr60&t=42,[#Kind-hearted_Jeong_Sweet],1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,#Kind-hearted_Jeong_Sweet,NOUN + NOUN,NN + NN,810,1,27,27.0,NOUN NOUN,0.0
799,153,3XkjoLgZr60,11.705,13.816,https://www.youtube.com/watch?v=3XkjoLgZr60&t=11,[The dance machine's on the floor],1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,The dance machine's on the floor,DET + NOUN + NOUN + AUX + ADP + DET + NOUN,DT + NN + NN + VBZ + IN + DT + NN,799,6,34,4.833333333333333,DET NOUN NOUN AUX ADP DET NOUN,5.831666666666667
6071,154,NvjtzKUaq-s,384.442,395.929,https://www.youtube.com/watch?v=NvjtzKUaq-s&t=384,This statue of St. Paul was sculpted in 1838 by Adamo Tadolini and placed here in 1847. It is 18 ft (5.5m) tall.,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.5m,NUM + NUM,CD + CD,6071,23,112,3.9130434782608696,NUM NUM,5.062608695652174
6245,155,O0SOK-_5owA,2262.333,2263.533,https://www.youtube.com/watch?v=O0SOK-_5owA&t=2262,[Everyone gets tensed up],1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Everyone gets tensed up,PRON + AUX + VERB + ADP,NN + VBZ + VBN + RP,6245,4,25,5.5,PRON AUX VERB ADP,4.9375
7046,156,QAGIjIIM91Y,4916.48,4921.44,https://www.youtube.com/watch?v=QAGIjIIM91Y&t=4916,"(A song from the movie, ""BAASHA"".)",1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"A song from the movie, ""BAASHA"".",DET + NOUN + ADP + DET + NOUN + PROPN,DT + NN + IN + DT + NN + NNP,7046,6,34,4.833333333333333,DET NOUN ADP DET NOUN PROPN,5.623333333333334
6220,157,O0SOK-_5owA,1982.233,1984.933,https://www.youtube.com/watch?v=O0SOK-_5owA&t=1982,[The producers are amazed],1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,The producers are amazed,DET + NOUN + AUX + ADJ,DT + NNS + VBP + JJ,6220,4,26,5.75,DET NOUN AUX ADJ,5.680000000000001
1264,158,67TCwZCObCI,417.92,419.278,https://www.youtube.com/watch?v=67TCwZCObCI&t=417,(Sascha speaking nonsensically),1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Sascha speaking nonsensically,PROPN + VERB + ADV,NNP + VBG + RB,1264,3,31,9.666666666666666,PROPN VERB ADV,2.93
3593,159,gPttEzhI_K4,189.494,192.504,https://www.youtube.com/watch?v=gPttEzhI_K4&t=189,I'm very thankful that they [Tribu Ni Bro] know many people.,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Tribu Ni Bro,X + ADP + PROPN,XX + IN + NNP,3593,11,60,4.545454545454546,X ADP PROPN,5.25
6414,160,ohJrpHUoZ10,252.951,256.022,https://www.youtube.com/watch?v=ohJrpHUoZ10&t=252,[Mario yelling in slow-motion],1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Mario yelling in slow-motion,PROPN + VERB + ADP + ADJ + NOUN,NNP + VBG + IN + JJ + NN,6414,4,30,6.75,PROPN VERB ADP ADJ NOUN,4.984999999999999
1690,161,8934qhVjaoA,3026.8,3030.533,https://www.youtube.com/watch?v=8934qhVjaoA&t=3026,[After everyone checks their &amp;BALLs],1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,After everyone checks their &amp;BALLs,SCONJ + PRON + VERB + PRON + NOUN,IN + NN + VBZ + PRP$ + NNS,1690,5,40,7.2,SCONJ PRON VERB PRON NOUN,5.188
6531,162,Oie4gg-oQ6g,863.585,867.502,https://www.youtube.com/watch?v=Oie4gg-oQ6g&t=863,(Andrew mock pants like a dog),1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Andrew mock pants like a dog,PROPN + PROPN + NOUN + ADP + DET + NOUN,NNP + NNP + NNS + IN + DT + NN,6531,6,30,4.166666666666667,PROPN PROPN NOUN ADP DET NOUN,5.295000000000001
5239,163,M_zhvfBbvaA,913.76,919.02,https://www.youtube.com/watch?v=M_zhvfBbvaA&t=913,[King Hippo grunts and groans],1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,King Hippo grunts and groans,PROPN + NOUN + NOUN + CCONJ + NOUN,NNP + NN + NNS + CC + NNS,5239,5,30,5.2,PROPN NOUN NOUN CCONJ NOUN,4.312
1459,164,7RjfBekS2iQ,313.488,317.206,https://www.youtube.com/watch?v=7RjfBekS2iQ&t=313,(Brad and Jessa laughing),1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Brad and Jessa laughing,VERB + CCONJ + PROPN + VERB,VB + CC + NNP + VBG,1459,4,25,5.5,VERB CCONJ PROPN VERB,4.6425
9935,165,zQ8tvCBavKk,997.23,1003.88,https://www.youtube.com/watch?v=zQ8tvCBavKk&t=997,Luke [off camera] *laughing* Salute B...,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,off camera,ADP + NOUN,IN + NN,9935,6,40,5.833333333333333,ADP NOUN,4.82
7658,166,Sb_hCbZ80aQ,720.852,722.988,https://www.youtube.com/watch?v=Sb_hCbZ80aQ&t=720,<i> ( hip-hop music playing )</i>,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,hip-hop music playing,NOUN + NOUN + NOUN + VERB,NN + NN + NN + VBG,7658,6,33,4.666666666666667,NOUN NOUN NOUN VERB,4.866666666666666
4567,167,Jn0Ai90ErGA,936.201,938.637,https://www.youtube.com/watch?v=Jn0Ai90ErGA&t=936,<i> (Classical piano music playing)</i>,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Classical piano music playing,ADJ + NOUN + NOUN + VERB,JJ + NN + NN + VBG,4567,5,39,7.0,ADJ NOUN NOUN VERB,5.308
5216,168,M_zhvfBbvaA,498.32,499.47,https://www.youtube.com/watch?v=M_zhvfBbvaA&t=498,[Glass Joe grunts and groans],1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Glass Joe grunts and groans,NOUN + PROPN + NOUN + CCONJ + NOUN,NN + NNP + NNS + CC + NNS,5216,5,29,5.0,NOUN PROPN NOUN CCONJ NOUN,4.578
3410,169,GbPeFs7uDLM,14.748,19.152,https://www.youtube.com/watch?v=GbPeFs7uDLM&t=14,[police sirens in the distance],1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,police sirens in the distance,NOUN + VERB + ADP + DET + NOUN,NN + VBZ + IN + DT + NN,3410,5,31,5.4,NOUN VERB ADP DET NOUN,5.717999999999999
3595,170,gPttEzhI_K4,224.05,225.71,https://www.youtube.com/watch?v=gPttEzhI_K4&t=224,(Telling stories. Inspiring action.),1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Telling stories. Inspiring action.,VERB + NOUN + VERB + NOUN,VBG + NNS + VBG + NN,3595,4,36,8.25,VERB NOUN VERB NOUN,4.79
6337,171,O7_Yd3_M8iQ,977.13,979.42,https://www.youtube.com/watch?v=O7_Yd3_M8iQ&t=977,[WIL CONTINUES HUMMING],1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,WIL CONTINUES HUMMING,PROPN + VERB + VERB,NNP + VBZ + VBG,6337,3,23,7.0,PROPN VERB VERB,3.766666666666667
8718,172,X0_eCbbPaMc,463.996,467.767,https://www.youtube.com/watch?v=X0_eCbbPaMc&t=463,"(""HMM'S"" AS HE THINKS)",1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,"""HMM'S"" AS HE THINKS",INTJ + PART + SCONJ + PRON + VERB,UH + POS + IN + PRP + VBZ,8718,4,22,4.75,INTJ PART SCONJ PRON VERB,4.5600000000000005
2712,173,DfbR7AujMIk,270.149,271.358,https://www.youtube.com/watch?v=DfbR7AujMIk&t=270,(Soshiko speaks in foreign language),1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Soshiko speaks in foreign language,NOUN + VERB + ADP + ADJ + NOUN,NN + VBZ + IN + JJ + NN,2712,5,36,6.4,NOUN VERB ADP ADJ NOUN,4.376
6608,174,opnIxywBZlM,101.22,101.72,https://www.youtube.com/watch?v=opnIxywBZlM&t=101,(Marshmello and Annie - Friends),1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Marshmello and Annie - Friends,PROPN + CCONJ + NOUN + NOUN,NNP + CC + NN + NNS,6608,5,32,5.6,PROPN CCONJ NOUN NOUN,3.774
6160,175,O0SOK-_5owA,991.966,995.0,https://www.youtube.com/watch?v=O0SOK-_5owA&t=991,[Is he about this tall?],1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Is he about this tall?,AUX + PRON + ADP + DET + ADJ,VBZ + PRP + IN + DT + JJ,6160,5,24,4.0,AUX PRON ADP DET ADJ,6.300000000000001
8651,176,WVPQfBuxcmU,15.248,18.485,https://www.youtube.com/watch?v=WVPQfBuxcmU&t=15,(hip hop instrumental),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,hip hop instrumental,NOUN + PROPN + ADJ,NN + NNP + JJ,8651,3,22,6.666666666666667,NOUN PROPN ADJ,4.283333333333333
1368,177,7o7Zxkr9jE0,258.992,259.692,https://www.youtube.com/watch?v=7o7Zxkr9jE0&t=258,[ Mid-tempo music plays ],1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Mid-tempo music plays,ADJ + ADJ + NOUN + VERB,JJ + JJ + NN + VBZ,1368,5,25,4.2,ADJ ADJ NOUN VERB,2.814
6146,178,O0SOK-_5owA,863.366,865.0,https://www.youtube.com/watch?v=O0SOK-_5owA&t=863,[Enters with overflowing confidence],1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Enters with overflowing confidence,NOUN + ADP + ADJ + NOUN,NNS + IN + JJ + NN,6146,4,36,8.25,NOUN ADP ADJ NOUN,4.6850000000000005
8669,179,wWXadNojNec,201.201,206.261,https://www.youtube.com/watch?v=wWXadNojNec&t=201,"(Blues Crooner) Muuushy Fruuuuit!!!! Mushy Fruit Preserves, what!",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Blues Crooner,NOUN + ADJ,NNS + JJR,8669,8,65,7.25,NOUN ADJ,2.995
3732,180,hMOCumxpdvU,521.998,524.795,https://www.youtube.com/watch?v=hMOCumxpdvU&t=521,(people on boat shouting greetings),1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,people on boat shouting greetings,NOUN + ADP + NOUN + VERB + NOUN,NNS + IN + NN + VBG + NNS,3732,5,35,6.2,NOUN ADP NOUN VERB NOUN,5.101999999999999
6260,181,O0SOK-_5owA,2688.833,2691.333,https://www.youtube.com/watch?v=O0SOK-_5owA&t=2688,[We have to fill that up?],1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,We have to fill that up?,PRON + VERB + PART + VERB + PRON + ADP,PRP + VBP + TO + VB + DT + RP,6260,6,26,3.5,PRON VERB PART VERB PRON ADP,6.453333333333333
1404,182,7pN94YD3cwo,248.956,250.977,https://www.youtube.com/watch?v=7pN94YD3cwo&t=248,(Answers well),1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Answers well,NOUN + ADV,NNS + RB,1404,2,14,6.5,NOUN ADV,5.315
5501,183,N1j1evf4I3U,2157.138,2161.8,https://www.youtube.com/watch?v=N1j1evf4I3U&t=2157,"(""One Punch Man"" theme plays)",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"""One Punch Man"" theme plays",NUM + NOUN + NOUN + NOUN + NOUN,CD + NN + NN + NN + NNS,5501,5,29,5.0,NUM NOUN NOUN NOUN NOUN,5.214
5024,184,LKqMeSft37o,239.554,250.509,https://www.youtube.com/watch?v=LKqMeSft37o&t=239,Put in the middle of the preheated oven at 170°C (340°F) and bake for 22 minutes,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,340°F,NUM + NOUN + NOUN,CD + NNS + NN,5024,16,80,4.0625,NUM NOUN NOUN,5.614999999999999
6195,185,O0SOK-_5owA,1449.066,1451.166,https://www.youtube.com/watch?v=O0SOK-_5owA&t=1449,[Parts have been divided temporarily],1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Parts have been divided temporarily,NOUN + AUX + AUX + VERB + ADV,NNS + VBP + VBN + VBN + RB,6195,5,37,6.6,NOUN AUX AUX VERB ADV,5.316
585,186,3fDwBcUpJPg,104.729,106.815,https://www.youtube.com/watch?v=3fDwBcUpJPg&t=104,&lt;i&gt;&lt;b&gt;[mournful bellowing]&lt;/b&gt;&lt;/i&gt;,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,mournful bellowing,PROPN + NOUN,NNP + NN,585,2,58,28.5,PROPN NOUN,2.55
1669,187,8934qhVjaoA,1657.5,1659.0,https://www.youtube.com/watch?v=8934qhVjaoA&t=1657,"[Like this, like this]",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"Like this, like this",ADP + PRON + ADP + PRON,IN + DT + IN + DT,1669,4,22,4.75,ADP PRON ADP PRON,6.615
6286,188,O0SOK-_5owA,3447.366,3449.233,https://www.youtube.com/watch?v=O0SOK-_5owA&t=3447,[Too afraid of making a mistake],1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Too afraid of making a mistake,ADV + ADJ + ADP + VERB + DET + NOUN,RB + JJ + IN + VBG + DT + NN,6286,6,32,4.5,ADV ADJ ADP VERB DET NOUN,5.9366666666666665
6288,189,O0SOK-_5owA,3480.6,3483.433,https://www.youtube.com/watch?v=O0SOK-_5owA&t=3480,[What does Sakura have to say?],1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,What does Sakura have to say?,PRON + AUX + NOUN + VERB + PART + VERB,WP + VBZ + NN + VB + TO + VB,6288,6,31,4.333333333333333,PRON AUX NOUN VERB PART VERB,5.91
9388,190,Z-x6u88ICW0,161.367,164.367,https://www.youtube.com/watch?v=Z-x6u88ICW0&t=161,[ The Roots play funk ],1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,The Roots play funk,DET + NOUN + VERB + NOUN,DT + NNS + VBP + NN,9388,6,23,3.0,DET NOUN VERB NOUN,3.565
8787,191,xGI1qOpQJkM,52.385,53.286,https://www.youtube.com/watch?v=xGI1qOpQJkM&t=52,- [Ryan and Ahmed] Max!,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Ryan and Ahmed,PROPN + CCONJ + VERB,NNP + CC + VBN,8787,5,23,3.8,PROPN CCONJ VERB,4.098000000000001
7042,192,QAGIjIIM91Y,2747.96,2795.36,https://www.youtube.com/watch?v=QAGIjIIM91Y&t=2747,(National Anthem by School children),1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,National Anthem by School children,ADJ + NOUN + ADP + NOUN + NOUN,JJ + NN + IN + NN + NNS,7042,5,36,6.4,ADJ NOUN ADP NOUN NOUN,5.452
6162,193,O0SOK-_5owA,1019.533,1021.466,https://www.youtube.com/watch?v=O0SOK-_5owA&t=1019,[Show off my charm...],1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Show off my charm...,VERB + ADP + PRON + NOUN,VB + RP + PRP$ + NN,6162,4,22,4.75,VERB ADP PRON NOUN,5.575
1475,194,7RjfBekS2iQ,515.627,519.127,https://www.youtube.com/watch?v=7RjfBekS2iQ&t=515,(spray paint can shaking),1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,spray paint can shaking,NOUN + NOUN + AUX + VERB,NN + NN + MD + VBG,1475,4,25,5.5,NOUN NOUN AUX VERB,4.8100000000000005
9463,195,Z7X3Jqu0x5Y,0.085,1.19,https://www.youtube.com/watch?v=Z7X3Jqu0x5Y&t=0,(inspiring marching band music),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,inspiring marching band music,VERB + VERB + NOUN + NOUN,VBG + VBG + NN + NN,9463,4,31,7.0,VERB VERB NOUN NOUN,4.574999999999999
6168,196,O0SOK-_5owA,1089.633,1093.333,https://www.youtube.com/watch?v=O0SOK-_5owA&t=1089,[Next up is the worrisome (?) trainee],1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Next up is the worrisome (?) trainee,ADV + ADV + AUX + DET + ADJ + NOUN,RB + RB + VBZ + DT + JJ + NN,6168,7,38,4.571428571428571,ADV ADV AUX DET ADJ NOUN,4.742857142857143
6419,197,OHpaSs3Xv3Q,50.354,53.584,https://www.youtube.com/watch?v=OHpaSs3Xv3Q&t=50,Green coriander - 2-3 tbsp (finely chopped),1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,finely chopped,ADV + VERB,RB + VBN,6419,7,43,5.285714285714286,ADV VERB,3.442857142857143
3167,198,FKLIIueTSJI,164.79,173.45,https://www.youtube.com/watch?v=FKLIIueTSJI&t=164,[BOTH SINGING RANDOM NOTES],1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,BOTH SINGING RANDOM NOTES,PRON + VERB + ADJ + NOUN,DT + VBG + JJ + NNS,3167,4,27,6.0,PRON VERB ADJ NOUN,4.949999999999999
4114,199,J7nGbnHRwNA,141.176,143.577,https://www.youtube.com/watch?v=J7nGbnHRwNA&t=141,"SAM: (""It Had to be You"")",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"""It Had to be You""",PRON + VERB + PART + AUX + PRON,PRP + VBD + TO + VB + PRP,4114,6,25,3.333333333333333,PRON VERB PART AUX PRON,6.5200000000000005
7181,200,qvamzKvNG0w,564.519,568.83,https://www.youtube.com/watch?v=qvamzKvNG0w&t=564,(upbeat rock music continues),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,upbeat rock music continues,PROPN + NOUN + NOUN + VERB,NNP + NN + NN + VBZ,7181,4,29,6.5,PROPN NOUN NOUN VERB,4.7175
2944,201,epyBoLUFx-Q,584.51,588.427,https://www.youtube.com/watch?v=epyBoLUFx-Q&t=584,(faster electronic rock music),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,faster electronic rock music,ADV + ADJ + NOUN + NOUN,RBR + JJ + NN + NN,2944,4,30,6.75,ADV ADJ NOUN NOUN,4.935
8560,202,WAU6dtQ9yS0,1560.758,1563.261,https://www.youtube.com/watch?v=WAU6dtQ9yS0&t=1560,( karters crying out ),1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,karters crying out,NOUN + VERB + ADP,NNS + VBG + RP,8560,5,22,3.6,NOUN VERB ADP,2.188
2108,203,B5YNiCfWC3A,10.574,13.741,https://www.youtube.com/watch?v=B5YNiCfWC3A&t=10,(moody hip hop music),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,moody hip hop music,PROPN + NOUN + NOUN + NOUN,NNP + NN + NN + NN,2108,4,21,4.5,PROPN NOUN NOUN NOUN,4.52
4727,204,KIa6S-L_xV4,272.683,273.683,https://www.youtube.com/watch?v=KIa6S-L_xV4&t=272,-(Some children respond “yes”),1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Some children respond “yes”,DET + NOUN + VERB + INTJ,DT + NNS + VBP + UH,4727,4,30,6.75,DET NOUN VERB INTJ,5.425
8503,205,W2PMQOk7oDU,739.98,741.13,https://www.youtube.com/watch?v=W2PMQOk7oDU&t=739,(Talking to Cameraman) Did you get that?,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Talking to Cameraman,VERB + ADP + NOUN,VBG + IN + NN,8503,7,40,4.857142857142857,VERB ADP NOUN,6.035714285714286
6073,206,NvjtzKUaq-s,619.974,631.96,https://www.youtube.com/watch?v=NvjtzKUaq-s&t=619,"At either end of the vestibule are two statues, an 18th-century equestrian statue of Charlemagne by Cornacchini at the south end and The Vision of Constantine (1670) by Bernini at the north end.",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1670,NUM,CD,6073,33,194,4.909090909090909,NUM,5.437272727272728
1683,207,8934qhVjaoA,2675.0,2677.166,https://www.youtube.com/watch?v=8934qhVjaoA&t=2675,[Producer Soma keeps a straight face],1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Producer Soma keeps a straight face,PROPN + NOUN + VERB + DET + ADJ + NOUN,NNP + NN + VBZ + DT + JJ + NN,1683,6,37,5.333333333333333,PROPN NOUN VERB DET ADJ NOUN,5.028333333333333
4116,208,J7nGbnHRwNA,508.199,512.165,https://www.youtube.com/watch?v=J7nGbnHRwNA&t=508,♪ Critical (It's Thursday) ♪,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,It's Thursday,PRON + AUX + PROPN,PRP + VBZ + NNP,4116,5,28,4.8,PRON AUX PROPN,4.672
